actor_id,name,profile_path,gender
33196,Jake Lloyd,/1MndIkdjjDypRDi3PpMzy3j0Lof.jpg,2
9191,Timothy Spall,/yMClxMrLdOXk37RGvrqJEWjg9ko.jpg,2
4154,Brenda Blethyn,/wp0tIM7dGDmc9TOrm9fgL7JkzQQ.jpg,1
17352,Marianne Jean-Baptiste,/7C1Ubphw4o1Gv200pAwlgohdxcV.jpg,1
127164,Phyllis Logan,/96ZL2QNBeWm7RdnujwmPQH7uBAC.jpg,1
68384,Claire Rushbrook,/nbiqoy0XJxd10jwNRs7xUVBgsEM.jpg,1
16857,Tom Everett Scott,/5f85Hirx8TYIvb9irRtBSrqsq11.jpg,2
58019,Ethan Embry,/btE5T04gKo8isQ2UekgXmZIMXmA.jpg,2
42582,Linda Henry,/xbtqT2eys23IiIljoC6mJzxQHz3.jpg,1
67568,Glen Berry,,2
218689,Scott Neal,,0
97434,Tameka Empson,/YJyKLKoNWgtFEL1W56F5yEVHQp.jpg,1
27632,Ben Daniels,/x6MI4Fdz1XbERbNbXYoxTK6NAgv.jpg,0
37252,Yvonne Zima,/dWA4Hsq8kkFXlmWERCoAh1OqK5M.jpg,1
14886,Craig Bierko,/j1kgaIfv5scGXovQZOYTsZREssK.jpg,2
126471,Tom Amandes,/yEvZI1qkaGqBjxrlz0Dur9kjImf.jpg,2
51878,John Kani,/iOKWcdeCNbEREAWMWIZBy6p805j.jpg,2
1246,Emily Mortimer,/rdHrGCfnVcZkbOjfEDnWbk80X5Z.jpg,1
15531,Ossie Davis,/9oVewASbQrzqENeKJX5CGLVzq3U.jpg,2
6861,Andre Braugher,/9VtD8RlQ0urgDKS7B8tR456dW50.jpg,2
32396,Richard Belzer,/r9X9FzyYlYt20rfl0wUmgRAl5gg.jpg,2
93538,De'Aundre Bonds,/3zCQRZ6bkUNA9JKW6CDpjz1whrK.jpg,2
58731,Diva Gray,,1
10871,Natasha Lyonne,/8rhl25eCPQQFhv1Mvqe9eMP3MpS.jpg,1
6195,Harold Perrineau,/dvvViqumTolGoCut6YiGow666z2.jpg,2
4937,Vince Vaughn,/r6ISnWjO5fA9QA1BTWUGaqdPyxE.jpg,2
17402,Ron Livingston,/AjR0aCaDOK6S38I8ziICgVbxH5I.jpg,2
64715,Patrick Van Horn,/j8ghO8LacpOtBA2l1VY7nLv35Cg.jpg,2
110141,Alex Désert,/bGkIL5tS0J8W2pmzizGRQ05n14G.jpg,0
655,John Rhys-Davies,/zZ67PuoFfik9QlZyfaEsFBC1yVJ.jpg,2
15832,Gilbert Gottfried,/cu15UEyL3wnUtTAF5KfuyxxjVzH.jpg,2
3460,Gene Wilder,/7xQjm2yrqAVy4yPjGemWseo1Ovi.jpg,2
3462,Peter Ostrum,/2P3JRXYxuY0Ynoj1uVnX9zqlZCg.jpg,0
3463,Roy Kinnear,/vPG07Lh06DuUlpcd8evvJjAGq8k.jpg,2
3468,Denise Nickerson,/hcWw3RY0TKTQb7y5qEst4dnoYpb.jpg,0
22529,Peter Wyngarde,/o6pZQup0Oq6XoGxj9k8LZQ547rk.jpg,2
47398,Megs Jenkins,/fabh7jbL8M5SOIKYDqyySPMgbCY.jpg,1
7640,Michael Redgrave,/dSUczvLIvx27WSrhLpEPZ30C39X.jpg,2
70447,Martin Stephens,/eqFF3SrUQ2yb0ONGQ96LBMtlEdR.jpg,2
41269,John Beck,/chrv4q7zhxuv8esZLBpfSBMp3o5.jpg,2
69884,Mary Gregory,/4K4xKpA1ADS2WqX1VGRqCEF4Vo3.jpg,1
30050,Brian Avery,/2JUIGCOgpAgqbpuWtR9tVQjvJZ9.jpg,2
383,Michael Palin,/4x3JaNi3hEh4tdlXbg4dw55X10f.jpg,2
8946,Maria Aitken,/kVnrU7fzrw85I51OJp8yBRDg3oO.jpg,1
10722,Graham Chapman,/qmTXDGNxuuwQ4IGNHwxmCdjuTGk.jpg,2
280,Terry Gilliam,/cFno5isSPvfPEkSdVoEzOs0pJCh.jpg,2
10707,Terry Jones,/7YaQ0k5BmUU3MmFvDL72tXl2G0B.jpg,2
40202,Robert Preston,/jYeXchYunCtIN3wd6VbNnoMWaqD.jpg,2
73234,Alex Karras,/y2E9CI3lja7TP219CZXr3XiELxp.jpg,2
4135,Robert Redford,/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg,2
94294,Don Porter,/6ZICq6pp1CCyplymj3gMoa3ktvL.jpg,2
922,Allen Garfield,/wa8WAH20QGm1fLPR5Wrbja5C5rx.jpg,2
2769,Natalie Wood,/iAFtRflUEWSUObRZaqHPxx5CWSn.jpg,1
2314,Peter Falk,/mjgykviG6rY2WlF14aeDRsvVA6x.jpg,2
6449,Warren Beatty,/1fsYRe1WhIohbfk8qHmjMcuCXeJ.jpg,2
6451,Michael J. Pollard,/pZzGaBrDi27Ve7X4BCzslgt2mZi.jpg,2
7125,Robert Cummings,/hmqYjsbHm38emGa78H1FjfxXqvw.jpg,0
7682,Anthony Dawson,/vX1NqQzOgKAk1JjtpIseSgfJHB3.jpg,2
722,Jennifer Grey,/sVghvsFVIttc45q93FQXEYm610g.jpg,1
724,Cynthia Rhodes,/zt0z8Mj1aQC8SHeYAo6vph9Hd6.jpg,1
726,Jack Weston,/9vUJ02A8LfYKA0tMToyVVRlAF9v.jpg,2
37041,Andrew McCarthy,/bn6djJHhLF6dTIz5H3UvuCFoeLm.jpg,2
55265,Jonathan Silverman,/khx8B9Ln5isYyag7gG48DogOHHx.jpg,2
55266,Catherine Mary Stewart,/pDq511VvA4nUoCwbHY73OuqpBWw.jpg,1
55267,Terry Kiser,/lGQSeLgWeLjFGz2gOMWYNlPOM2f.jpg,2
41262,Don Calfa,/4jnB2f6ADtC7pIuvGCzuZUzQhAn.jpg,2
10480,Denis Arndt,/yyEYxsqbXF69RgwbhckzxRvHehQ.jpg,2
135170,Rita Karin,/xdj14YCF3QG1uYHVy83QPrclO4B.jpg,1
135171,Stephen D. Newman,,0
9978,Robert MacNaughton,/a02sMKmi3ke4tRviEldnKBAxqfO.jpg,2
62001,Dee Wallace,/zDM6pOTQJfhuOl4HB66Axj01c1F.jpg,1
11084,Kelly McGillis,/ymfAoXUzi4GKGasA3AMES8b9E4h.jpg,1
11085,Anthony Edwards,/sCdevgZnwQb3AkDFM0ajGJGmY4p.jpg,2
4139,Tom Skerritt,/fVuxSZ8VoPxRJDm3VohtDDz5x8l.jpg,2
2770,Sal Mineo,/Ahb40hYos0eGAPpb7oeRRPpOKrG.jpg,2
2772,Ann Doran,/liEnlp1myN4WL6MmJKsOfsGjd73.jpg,1
2771,Jim Backus,/iBZLbwdnnT9pFnBIlBZPfT6n06b.jpg,2
10539,Kim Hunter,/nB44EysedphcIWftSqyyG2qBYk8.jpg,1
9857,Karl Malden,/mszc66eJmCKzOD2vwl8qJrVSz1W.jpg,2
3143,Rudy Bond,/wNpO0orqR8rWz7tf11iKN0UhvGg.jpg,2
58727,Jamie Renée Smith,/2m1ddsKk0gbmcsocLS8D9wRODIm.jpg,1
8963,Karen Black,/xKtsATh6T64NJfE1io1AnofnFRi.jpg,1
102723,Mark Salling,/zVB5EAQaotoxu5qEqp9rlr9OILX.jpg,2
84685,Brent Jennings,/wkKnquYyWGT5ciIfgJAdy7tAxXX.jpg,2
20030,Jacques Perrin,/6qegj3UL0YKMARVakEDSFTXbMRk.jpg,2
7621,Courtney Love,/6AUeDL2aDErq4Kx33uIAP2KyHHi.jpg,1
18235,Brett Harrelson,/tkdwLih7WaOHjyUcSNPToQxqvAb.jpg,2
18236,Donna Hanover,/t2X5LtwIT597fA3yUnneZ43224J.jpg,1
6807,Sam Rockwell,/p7uSFwKeVw7BIPzGVlI89Md5hl4.jpg,2
67711,French Stewart,/8IpVIyRvwRAeWjsGtM7eAcZlj4t.jpg,2
4958,Henry Fonda,/sn3Fsm6l3xDAPHlO63ck2KOZ1BG.jpg,2
70569,Doug McKeon,/xRRbS5Cj11PMXIKw6bKt96EqYCn.jpg,2
12850,Dabney Coleman,/95I1LdB2PS2RcAL4mqUzAmJWI5x.jpg,2
14503,Herbert Lom,/uPQNrZvgfAJNUAAYjmDubMmKEZ5.jpg,2
18915,Catherine Schell,/y4czs0CUCf4z2XAQT3C1yzXWdPD.jpg,1
14955,Peter Arne,/8TjMvQ45ElBduMbf0BfnbykNQsC.jpg,2
16171,Phoebe Cates,/zOUE6cOZjFGrIeqidjOfrONj98G.jpg,1
14469,Rik Mayall,/wntKz7ORqD8mAsME6CFJdWTn6m.jpg,2
19131,Marsha Mason,/1iTPM9ciKMFb5RzePlcKhfWO0Fb.jpg,1
30151,Leo Burmester,/8V3Ev6pKP8VBRIjDONJW5cgi5Zc.jpg,2
18342,Todd Graff,/jk44OP76UtK5D8bmNkJFqagwziq.jpg,2
11782,Adrienne Barbeau,/vKZpJlrGLK4qFTTnWFa6LMH2FMc.jpg,1
7302,Janet Leigh,/3FWYSCJUOuYVDPG9UoMjtqNMdyb.jpg,1
11783,John Houseman,/yN0o6KfCD7Lbb50oYuYn1oxHONB.jpg,0
11784,Tom Atkins,/jNEemLln4952wKeX1HM05yAcuL4.jpg,2
4078,Lee Van Cleef,/crkjwBzMrg6SFNBe52ySdQXGPMg.jpg,2
10662,Patrick Macnee,/l5SmR6zmSkKO41vGpjggJYWYAT1.jpg,2
17494,Dennis Dugan,/A9Hv8qqB4fgb5IMjEESzBo8LXPZ.jpg,2
65404,Christopher Stone,/sewnympezficDGYRwohGgAABJac.jpg,2
16173,Belinda Balaski,/rOrH8mdW1F3HGmCb2W3EoCdv1Ox.jpg,1
34597,Kevin McCarthy,/kNEsGIBVMsKXB8qN6W2pFt4Wh8S.jpg,2
2565,Yves Montand,/zrDxGcU5r1T6arsSRu17fXKArWN.jpg,2
6012,Daniel Auteuil,/lWXsmJwL4H2RyJpC8p7hLFl27pZ.jpg,2
38351,Elisabeth Depardieu,/sSXnuq1WkzntJY3pfS4P1Lqo5yv.jpg,0
16314,Margarita Lozano,/d4RgbbQMfRJ2K3bOF8B2mpGoYMl.jpg,1
23388,Hippolyte Girardot,/xCek1WRJqjXoQCKxPLdZs0kjjY3.jpg,2
39015,Eileen Brennan,/159LCkCJj99PFf6XEXp8dxf5uDg.jpg,1
5255,Robert Webber,/mg6SHDi5bi9C7pUwH14ZXxTnR7M.jpg,2
5960,Mary Kay Place,/iFZTr6qpFSzJURPOg0YN89pg0RP.jpg,1
88462,Dennis O'Keefe,/uTu2E94CyTJuXnr8UWcVRzNkMqo.jpg,2
14965,Claire Trevor,/6RMb6vmgxfTpSWF7fggD0kYnP19.jpg,1
1215925,Marsha Hunt,/fKYyWL0MI0UrZp1UT6CaWOJqzEH.jpg,0
14502,John Ireland,/87deUnSyOPNaoiQiBHjScqhu8CZ.jpg,2
10254,Mario Adorf,/j5PybdSQCAeW0l9VKS147jRRhA0.jpg,2
10255,Angela Winkler,/4BNuACDSIBeOPrIq88oeaIDMq02.jpg,1
10256,David Bennent,/YEoSmX2slSp1XPbV9odP46dIzP.jpg,2
10257,Katharina Thalbach,/eBSV2aKaORQCJltMfa6eL86ySVx.jpg,1
7107,Daniel Olbrychski,/nfqJ8xiVNyBQQhnYRkwJzl3iS7s.jpg,2
53911,Joseph Gehrard,,0
14813,Marina Vlady,/ahihmtkWXCND8bLiMlcPjGfHlth.jpg,1
24475,Anny Duperey,/qu7goZBv9ETl8BbIagaCPzNwQ0O.jpg,1
53912,Roger Montsoret,,0
37775,Raoul Lévy,,2
27643,Marco Leonardi,/vyBWitXBSfFJpJRff14GrIZimta.jpg,2
68635,Salvatore Cascio,/zZ6vZ8gTp1GjCKzxZTSwP55acHL.jpg,0
120152,Agnese Nano,,1
1977,Richard Bohringer,/hN5IdMr969ZBDo5qn4p0jsdfAs5.jpg,2
1367,Alan Howard,/jYHkGkFzRGrVRoX568Omr3ipmde.jpg,2
13686,Marie-Laure Dougnac,/1DPdX3LDF1ThZbrhU4dwLMg3J7K.jpg,1
13688,Karin Viard,/o12F6rIgJNPAyJa1aUsFSntRmf.jpg,1
13689,Ticky Holgado,/2G0LmyNhNWlR55Zm5nlY6S79rPN.jpg,2
17888,Halina Gryglaszewska,/fVAkbqae5AMGAGF3dTZZPHnWmkr.jpg,1
1142,Philippe Volter,/v5s5uo82mkTGkgkwfguCjmokLzg.jpg,2
17896,Guillaume de Tonquédec,/gx6Kh89dbkSo2cnfXTrzNNqWIBe.jpg,2
7109,Kalina Jędrusik,/aKf3J0sRsaUTBZ9eCuJei0s0RSz.jpg,0
14562,Ralph Meeker,/qJ6ELh0jYHaCB0lITnAOo7owylz.jpg,2
14563,Adolphe Menjou,/jAZRVhDGvEfRfJgGQCGk1GXMp1C.jpg,2
14564,George Macready,/t1xXYLfj7KSn2YQ3cKJ4V5ZYoQV.jpg,2
14565,Wayne Morris,/hVs9Lzc9dApQtPgQuyRsV5smRDA.jpg,2
109762,Jan Munroe,/ye1CyQU7FB6Ncp3Hee9lueGiEDJ.jpg,0
537,Stephen Tobolowsky,/fUodC7wMUZLAXnm4ONCxF5haCtC.jpg,2
5471,Naveen Andrews,/17tEnAaoxfrjvhGaRIFaoKQHD9W.jpg,2
55912,Diego Abatantuono,/kKihAlP104AJ0zshWfET2gGt4fA.jpg,2
119950,Claudio Bigagli,/c2HBprEaFtHQsWOKr2SEXKjGcE2.jpg,2
106350,Giuseppe Cederna,/aSwa9dzV46RDq616678mTiNxSVs.jpg,2
71296,Ugo Conti,/ihyYwD4DdZ25cnkzUu2mT3d3bqx.jpg,2
55914,Claudio Bisio,/8HT4BvXeNiHMoPmRQdjqDtgEIa9.jpg,2
64039,Alison Whelan,,0
64041,Declan Croghan,,0
63367,Eanna MacLiam,,0
1212,Laura San Giacomo,/uGHG7OO1DtBWz0uztjE1MDtd0DU.jpg,1
32592,Ron Vawter,/4macrTl4QtHtTmuQNAm9k9cBCqk.jpg,2
1981,Alfre Woodard,/aCAjUOrV2WG3OaLUvQHVkyk8S2P.jpg,1
20765,Lenore Banks,/u6wZ7cM2nZVYil3XvLkHVuFw7ON.jpg,1
6198,Vondie Curtis-Hall,/tH7QvQ9ST9zLuZZsTHzxMXkgtIy.jpg,2
1414776,Randall Adams,,0
206088,David Harris,,0
1414777,Gus Rose,,0
1697857,Jackie Johnson,,1
6536,Loles León,/vWIi59UIkvwTsl2uAKjWfWVJJM2.jpg,1
25257,Julieta Serrano,/f7Ouw5eRVaYDm6e4vSqF8XwVqSI.jpg,1
25025,María Barranco,/h01wRNz8Jmx1sZOg6AEIuvMG1pt.jpg,1
7071,Louise Fletcher,/A4Cn7LsuLlOXvOMKv5ez4ThyeZL.jpg,1
7072,William Redfield,/5Tk02lfq65M4GT4lfCCfSais2Qg.jpg,2
8260,Strother Martin,/64R2JqNX6MQMBZZK8wkXXKM9pTF.jpg,2
4098,Edie Adams,/nR9nzWhHMZeRrk5EeJhOVhxILbk.jpg,1
137582,Harold Fong,,2
3799,Billy Dee Williams,/sDuo82Mb5o3ZGt4SuV9dR0lAh8P.jpg,0
6,Anthony Daniels,/cljvryjb3VwTsNR7fjQKjNPMaBB.jpg,2
25503,Mandy Patinkin,/4yUgIErXR9G70fj6V38YVfzJ4Tv.jpg,2
25504,André the Giant,/wVlQm9XEs9Nvvmf9vcXEFmXYae2.jpg,0
650,Karen Allen,/6TzVbX52cAOqe9LH6GZ5xutbW5G.jpg,1
652,Paul Freeman,/gWRX09kyrzTFFehwE53cJtps2fx.jpg,0
653,Ronald Lacey,/nQTtqJP7Go9cnvq9252IXqY9dMM.jpg,2
378,Jonathan Pryce,/kfRf0eRfh9RRvBZEmpcXazWBgjd.jpg,2
381,Katherine Helmond,/m7o1IEKIabcTWz5Qr4yUEoCNHDE.jpg,1
781,Paul Reiser,/fr53dQQrDGfETgbliCktwKqteRU.jpg,2
3265,Eli Wallach,/nRoyZzUjzY7iGdnp2V2kOgrMMFi.jpg,2
5813,Aldo Giuffrè,/aBp4PnfO43mTgCGg0pjmfhHrfdZ.jpg,0
5814,Luigi Pistilli,/85bLFJaFDEF2Ae1KhXWycwCRogG.jpg,2
47654,Paul McGann,/vtp1wTbuxO9JfKP52xo0pjCOkh9.jpg,2
10983,Richard Griffiths,/hUHiJYtXgGgYt7UkHA7YgEiGNYC.jpg,2
1821,Michael Elphick,/wK3Msy7Sqo4K9xWoPENnp1pxJRY.jpg,2
53916,Ralph Brown,/ksIVhmaAB5oRiOkm9mDKALVkaJk.jpg,2
5247,John Fiedler,/wjhOLcxWaum0JIBIRMZaQQjrhQw.jpg,2
5248,Lee J. Cobb,/535dOk8eUI97esLMunIXdG58jUu.jpg,2
5249,E.G. Marshall,/iQnivIob2OiXuVCepECf72xS2tQ.jpg,2
11390,Peter O'Toole,/7esSG4iZHueb5Nh8RBBhtRZLpom.jpg,2
10018,Jack Hawkins,/lqyKg1O0YTdrZ3gzogfqBNECv0f.jpg,2
5004,Omar Sharif,/hxIYYhSRMzRtn0zXMzlit4vOtUk.jpg,0
2264,Patrick Magee,/32ReETRLWtjg4eQO1SRhJsn8aSE.jpg,2
2265,Adrienne Corri,/fEO6V3zvvyWpviIvEdJ8jSLkTL1.jpg,1
2267,Michael Bates,/98HKLKoiYyVfLrINOPdySPN8QnM.jpg,2
2268,Warren Clarke,/zb7YcAIYjHYBSsdfqa5b4QLcneb.jpg,2
2112,Brock Peters,/3yTNmSPH83fBpkU8fo7zrfErOJc.jpg,2
8498,James Anderson,/fofHnyW8xzDYDxY94Yx0S358d0L.jpg,2
8488,Mary Badham,/aD9eu1BPw7MkOMHCq1YvKjICOaM.jpg,1
8489,Phillip Alford,/lpyYiv5vilyhk57u3vwK034k9l4.jpg,2
8351,Frederic Forrest,/fCHsWrGcgfREM7e9POq6FCFGvR9.jpg,2
8350,Sam Bottoms,/h3arYTuOmUxTgKEsimVXtkyriAu.jpg,2
4959,Claudia Cardinale,/trBLcdRy1jr6DJ46aV28UrG2ObW.jpg,1
4960,Charles Bronson,/hxZR2w0LXX47VKtxibDyZDsTAkH.jpg,2
4961,Gabriele Ferzetti,/vQxVIzRZPAi37hZzpqqhd0fi5bh.jpg,2
2310,Bruno Ganz,/uujaiKcak0bJHrRAjhs7N0m5TNC.jpg,2
2311,Otto Sander,/AurmCt7XRXRMFJ4xVMwTVkL5hg5.jpg,2
2312,Solveig Dommartin,/a5wwT3RJwLKdEWPSNRXMUzX9Sgq.jpg,0
2313,Curt Bois,/uw8SYxoA546jt0Or2pAFJbkJR1B.jpg,2
12726,Trevor Howard,/drj1FPryhAimWCiufEnMLzUxpBQ.jpg,2
9874,Bernard Lee,/vCLXqcJNAijcVrRrJuoduc5VnSd.jpg,2
7004,Paul Sorvino,/exgIZR8So9SOuivI1EjyNKPflzT.jpg,2
5047,Veronica Cartwright,/8s31kdotRrghkH4DkxpRZCmELYd.jpg,1
11357,Bruce Campbell,/hZ2fW0gpPIBvXxT5suJzaPZQCz.jpg,2
11763,Marcus Gilbert,/qszTVGxiAM5uR7uJFA9iGlFLWQO.jpg,2
11764,Ian Abercrombie,/uywWX3MCmr9N2WFBcsInPzGFV4X.jpg,2
11765,Richard Grove,/kl2OLXQdsHA7idyKZjooJYThjaD.jpg,2
1642,Jean-Marc Barr,/vlWlQUc3qxNd0fIbv2lqXOv8j7i.jpg,2
2165,Rosanna Arquette,/rQMQYQUF9QzD6oDfkP6tsjmyZhS.jpg,1
1165,Paul Shenar,/1atzShPqdjNPAJ8J3do03ygrY2S.jpg,2
2166,Sergio Castellitto,/uq5xz7kinzgdclGOcechgfPBgYC.jpg,2
70132,Akira Terao,/pwDc5dwNWbuxWK09vFlUtosDdXe.jpg,2
70133,Jinpachi Nezu,/jG3BRffmuJRfnuzsi4A0fJ3CudS.jpg,2
70134,Daisuke Ryû,/t1Ua2YadGhhBKo6hxGPsEZV2XcK.jpg,0
70131,Tatsuya Nakadai,/aVwl2VgqRFaFLWlcGx2fSweZ24d.jpg,2
72607,Mieko Harada,/lo9qWfIRrnVOPMp6eC1y7cucjIX.jpg,1
1619,Chow Yun-fat,/6JbF55y5nPn4APoVxRzuDBMiVLh.jpg,2
26784,Danny Lee Sau-Yin,/nfWVMzoHe6CFKZjDLukoxUfWaTo.jpg,2
67046,Sally Yeh,/ebMhexM72sv8L5HGPIQ2xIdWuRg.jpg,0
67047,Paul Chu Kong,/yGv5gXl4totYLxxx0liC3K3JIiF.jpg,0
7301,Anthony Perkins,/8M8Bt20z0M587lrjkdXrEqYtQKU.jpg,2
7303,Vera Miles,/qWP9L969DOSFgBhRV2Ik2ve8Z4r.jpg,1
7304,John Gavin,/sOYggS68lUhOpuXKbtz0oXOHV6x.jpg,2
7171,John Belushi,/mwKgnSDINbfOpOrWviRUuA1vpoQ.jpg,2
7172,James Brown,/opGiGzOwSRmhnUtWZcFjlyyK8Zx.jpg,2
7173,Cab Calloway,/mz3fzEQbLm9b1Rqmz0pxkA09roc.jpg,2
7174,Ray Charles,/t8YVioM82EcZkzmnoS3blU7I1eT.jpg,2
3096,John Cazale,/d8lIfeeAbX8qALMYpVBc3y5Lkp6.jpg,2
2059,Adam Baldwin,/vhZ8AD36h09mBLuyIXboglRLgIu.jpg,2
937,Derek Jacobi,/jJ4MkVS59gCfJhWMfLTbeHKjoyC.jpg,2
8318,Brian Blessed,/azFYGqcDS1Oo8skhbHzGPZSICTU.jpg,2
66250,James Larkin,/hl0E1RSfCZhaJgyIWt8AnnpcQj9.jpg,2
4000,Elizabeth Berridge,/7OnGoQgrwBPiRq68rsE8AdAuJkq.jpg,1
4002,Roy Dotrice,/aKcRRZhI3w1auIHsZU66S57YtYG.jpg,2
30495,Victor McLaglen,/cjW8XGG2KjZ1nFvNJKwG80dJvpy.jpg,2
4303,Ward Bond,/y7WrIGuVPHlMaakPHRYNldxvZRf.jpg,2
4513,Elizabeth McGovern,/egt1d836NcYDTeiokz5Im8gHU4r.jpg,1
4521,Burt Young,/rbSsSkQ72FoGcvwIHUxQWJ92I3W.jpg,2
7164,Frank Vincent,/c9OXdbBROqUNtrtYBmuei1SeSkh.jpg,2
17651,Nicholas Colasanto,/i7gdG5j4jf13lSkvKI0JalJ9IyZ.jpg,2
10555,Tony Roberts,/iyJWLl7vKNaEnhKu0CsAu4iRgsA.jpg,2
10557,Paul Simon,/tsExCQX0EcVfwIyx1SytyNcfnnO.jpg,2
349,Scott Glenn,/aKUJwCKhl4qCi7j7M7TRpqWLmmO.jpg,2
28078,Aleksandr Kaydanovskiy,/1Sh6H65KpCMzzwPYCwH3IVaStIZ.jpg,2
8475,Анатолій Солоніцин,/mTz5gtiX2Y8B5TajEjQbnTTXlgP.jpg,2
1190992,Nikolay Grinko,/aa90cr3ZfY65ZZaYynFKw8dUXFD.jpg,2
28079,Alisa Freyndlikh,/psK6Vqmz2e6DAjxfZb9HJuBbtWd.jpg,1
28080,Natasha Abramova,,0
5228,Herbert Grönemeyer,/xqGBw3LY7q8zvOVdMq4n0n2aIyO.jpg,2
5229,Klaus Wennemann,/nq80zefLZL8fAogOl4wWZ9FJZ6C.jpg,2
5230,Hubertus Bengsch,/ysDakvQICbinzI2Yhm1mJi6b5v0.jpg,2
4924,Martin Semmelrogge,/1QLBQoyszTLfk4WZmoXixpyjBb6.jpg,2
8606,Robert Shaw,/jJpquJQB2XGqZ1Mrc35VmgT2UcR.jpg,2
4970,Ruth Gordon,/155Pa9jPlWEaPK7qZQFWH6kol5A.jpg,1
4971,Bud Cort,/mwCVkL9BG1ZCF9icbcKjE8TCS7H.jpg,2
4973,Cyril Cusack,/5d6OeKNqpRSMhwXd1FHV9KeX4WS.jpg,2
4974,Charles Tyner,/6OHlhUQcMXIMIkqIskBw4tK2Mp7.jpg,2
4975,Ellen Geer,/abGO91Hj5EGEkVdMFKAVRAkuWug.jpg,1
2201,Max von Sydow,/nwRB1DDylWFC4120kfbtPq2pZzA.jpg,2
6649,Gunnar Björnstrand,/AiGcTLr6uQXjtKxh2CMOOIfXEW1.jpg,2
6656,Bengt Ekerot,/nxHqm16Oo3mDYrQnPemGqbbwk9Z.jpg,2
6658,Nils Poppe,/78c1QHlrGi8l9ie7s1wD1h1XzmA.jpg,2
6657,Bibi Andersson,/dVp0fvRAthHENSkwLyTLKZnLT3c.jpg,1
13784,Burt Lancaster,/bpAkekuIvKhh9L9Rean3fBznSy5.jpg,2
20899,Peter Riegert,/yPgaRZBMVy9eoNNuiPIm0wzG9sD.jpg,2
68686,Fulton Mackay,/7fHiboXoEr2zPZGvD33Ln3VWSrH.jpg,2
47698,Denis Lawson,/nxPR7KIlJ4CPPI2hniTUk6bu9fA.jpg,2
116123,Norman Chancer,/qLKyW9MHMT4TU00CyQt14pSsJzM.jpg,2
1818,Paul Winfield,/6oc80tWtRg8pRAPXOhV3FQBvBR5.jpg,2
11332,Tim Balme,/5ZgsdSCJLMQSFsEUHmOduJhd1zF.jpg,0
11333,Diana Peñalver,/lXtUuOmLymDLA6ZTAYtGDlCJy7q.jpg,1
11334,Elizabeth Moody,/uBq1byUn1hQfbCBnXnZgKuyUds2.jpg,1
11335,Ian Watkin,/tRisacMchEHc1chzNO81x0qwZ7A.jpg,2
11336,Brenda Kendall,/o8FMY4HfRQLI7pnhddALcaZH9KL.jpg,1
58426,Jihmi Kennedy,/9WMk7ArsJaxqCaLZF5CDuR37lUI.jpg,2
20508,Iain Glen,/vYEI5xJWJ6HKjPusvO2klAvez3J.jpg,2
20425,Donald Sumpter,/gqNTtHmpiUs4bbGhHTNPSJUR6ZW.jpg,2
10447,Mariel Hemingway,/lNlfYgxGwVSLC4tPJXyos02IRQC.jpg,1
3926,Albert Finney,/2BTzSQUa3RXPqeeNjbJqnyIBePE.jpg,0
2693,Gale Hansen,/ecgoxKjYTjdyqhGiPdLyDIagoii.jpg,2
9594,Katharine Ross,/m6PKHjvkGAWVBVMYQfjTxdXnUHD.jpg,0
8608,Murray Hamilton,/zSkAeg5lGbyZWwYZYunl3HR8jHb.jpg,0
7795,Buck Henry,/1RVDoUYK85mynMCU7mom7B1TQqC.jpg,0
10017,Charlton Heston,/pXwJV9JlOCKOHSfEJdt2q61SZVq.jpg,2
33747,Joseph Calleia,/xyb6l5Epo5NXbKUXD7puhLoYca2.jpg,0
57298,Anne Parillaud,/d1mUo65Q1ZQLpK7idJEG95MMzkX.jpg,1
2170,Marc Duret,/yZu9GrdnBYT0nEwPNPKvbXN9DfE.jpg,0
57299,Patrick Fontana,/aziJvtOrnqeR5VBAzR6NZiEh1TD.jpg,0
57300,Alain Lathière,/kOkWySUk0uZTrzTHiHIysGyTYzW.jpg,0
12250,James Donald,/37GWNFPrHxo6RZf8uY0bdk47BD8.jpg,2
5682,Anouk Aimée,/vLGlUZvzffKEJ2zB943Qx0PWgPD.jpg,1
5683,Sandra Milo,/xMsgxhrNX27Hot5FJ5aaqvGYTKU.jpg,1
5684,Rossella Falk,/acyIHzPCYELbC9coAXYzgsoNRYN.jpg,0
6593,John Huston,/1YV2m0943zGmgQaHHgtFuQhOEKl.jpg,2
12295,Perry Lopez,/bpw3oCVkAasOd8A2uwy60pnSXoD.jpg,2
12296,John Hillerman,/sZ44pzr7OJrdxGfsGjTMavFCW2K.jpg,2
12282,Michael Rennie,/ebIHXyh1wx0HJqSpNEnGhYdmTvd.jpg,0
3162,Billy Gray,/6dvQQidlXsNFN61nJkaIBcvNpB.jpg,2
10609,Hugh Marlowe,/z0OHigEHpORu2Dle1lhM5MeG0xn.jpg,2
19020,Walter Huston,/17N08QrQ6Am3hQD5noz5zozGaFH.jpg,2
14517,Tim Holt,/7wKvlGK5295TTa1b8Pdg5amAqmz.jpg,0
30303,Bruce Bennett,/iiAA0WZyAiVEs5efWyZjHZZbjIA.jpg,2
61590,Terry Potter,/q3HadibJLq2lLHyx3AqRA9gfcF6.jpg,0
